TEXT,TWEET_CREATED,NAME,_UNIT_ID,RETWEET_COUNT,IS_REPLY,IS_RETWEET,FAVES,REPLIES
"@SouthwestAir my bag was Late Flight-checked and put on a different flight from OAK-&gt;MSY. Having troubles tracking it down. Any help?",2023-10-17T21:33:00.000Z,MikeLeners,681456621,0,false,true,256,222
"@SouthwestAir @JohnWayneAir Thank you both very much!!",2023-12-17T21:04:00.000Z,nick_manfredi,681456622,0,true,false,13,235
"@SouthwestAir you are the #Official airlines of #DivadaPouch aka #ThePoopQueen http://t.co/XXY2d2iMnP",2024-01-17T20:46:00.000Z,Georga46,681456623,0,true,false,371,150
"@SouthwestAir I'm trying to get home to Nashville. I've been stuck in Dallas 2 days will my flight get out in the morning",2023-11-17T20:45:00.000Z,musgrel,681456624,0,true,false,30,6
"@SouthwestAir Once again, I was able to change my flight without any fees... oh and the two free checked bags.  Best airline ever.",2024-06-17T20:44:00.000Z,kramie_aimer,681456625,0,false,true,308,121
"@SouthwestAir A wonderfully nice agent in Austin helped us out. Wish I remembered her name to give proper kudos.",2023-12-17T20:42:00.000Z,walnut_head,681456626,0,true,false,179,82
"@SouthwestAir hot stewardess flipped me off",2023-12-17T20:39:00.000Z,icehousepenguin,681456627,0,true,false,111,18
"@SouthwestAir where are our bags? $2We have a tv show to film!!",2024-05-17T20:26:00.000Z,jpmanterola,681456628,0,false,false,207,150
"@SouthwestAir I am scheduled for the morning, 2 days after the fact, yes..not sure why my evening flight was the only one Cancelled Flightled",2024-02-17T20:16:00.000Z,ColeyGirouard,681456629,0,true,false,96,160
"@SouthwestAir update 35 minutes into this pilot has turned off a/c. No longer freezing, but we are enjoying waiting for reload of all bags",2024-05-17T20:13:00.000Z,waltacooks,681456630,0,false,true,379,98
"@SouthwestAir snow forecasted for Raleigh NC tomorrow night. Need to know if there's a plan to reschedule flights into RDU Wednesday night",2024-04-17T20:13:00.000Z,Tarheelblue07,681456631,0,false,true,241,69
"@SouthwestAir I need some help with a reservation",2024-06-17T20:12:00.000Z,rgritt,681456632,0,true,false,352,80
"@SouthwestAir It seems odd to be sitting on a plane that gets further delayed and you find out by txt, not the 6 emp working on the aircraft",2024-01-17T20:07:00.000Z,Kwilusz1,681456633,0,true,false,398,13
"@SouthwestAir really enjoying sitting at BWI with the door wide open and the a/c on as they fix a ""baggage error"" #sarcasm",2024-01-17T20:07:00.000Z,waltacooks,681456634,0,false,true,224,225
"@southwestair Flight 4146 Phi to Den was staffed by a great crew. #freecomedyshow #newlifetimecustomer",2024-04-17T20:05:00.000Z,Windslid3r,681456635,0,true,false,26,74
"@SouthwestAir Engadget Theverge Wired reddit",2024-05-17T19:59:00.000Z,BenWGarton,681456636,0,true,false,17,202
"@southwestair,  Your male flight attendants must being playing a game called Who can be the Bigger Dick to People. Flight 952 to CHI-MID",2024-06-17T19:57:00.000Z,DcRealityPunch,681456637,0,false,false,103,109
"@SouthwestAir when you're on hold with southwest for over 2 hours and it automatically hangs up on you. #iusedtoloveu http://t.co/tEFHpuWMdJ",2023-12-17T19:46:00.000Z,AudgePodgerson,681456638,0,true,false,56,51
"@SouthwestAir has the best customer service!",2023-11-17T19:46:00.000Z,BlueHighwayAdv,681456639,0,true,false,383,63
"@SouthwestAir big thanks to your team. family emerg, same day ticket, experience was excellent. 1st time flying with yall, not my last!",2024-04-17T19:36:00.000Z,nicolebass12,681456640,0,true,false,172,71
"@SouthwestAir this was the 3rd Cancelled Flightlation in 2 days due to weather in Nashville. 3 trips to the airport. Each time communicated Late Flight by SW",2024-04-17T19:27:00.000Z,ericcox122685,681456641,0,true,false,139,71
"@SouthwestAir I left my iPad on my flight 1831 from ERW to DEN. I opened claim 442998. It has so many memories on it. Plz help get it back.",2024-03-17T19:25:00.000Z,c_m_drummond,681456642,0,false,false,268,88
"@SouthwestAir   Yes. Dale at Baggage office was wonderful. But not everyone is on the same page down there... We had a 6 hour wait!",2024-01-17T19:25:00.000Z,SunshineAlways1,681456643,0,true,false,76,46
"@SouthwestAir No one wants to commit to saying if this plane is getting Cancelled Flighted or not. Customer relations is closed. Patience gone.",2024-01-17T19:24:00.000Z,Lionheart_Lisa,681456644,0,true,false,128,139
"@SouthwestAir  Tried to leave Monday, all other planes left but mine. Now this one keeps getting delayed. Missed work. Have to pay for a cab",2024-06-17T19:23:00.000Z,Lionheart_Lisa,681456645,0,false,true,338,110
"@SouthwestAir - total win!! Happy 7th bday on intercom, chocoLate Flight kisses, and a chance to hand out snacks.Thank you. http://t.co/NKloZcNtto",2023-12-17T19:21:00.000Z,brookem,681456646,1,false,false,125,103
"@SouthwestAir My luggage has still not been found. Luggage is not scanned until final destination. So no way of knowing where it is!",2024-03-17T19:20:00.000Z,diamuarch,681456647,0,true,false,363,213
"@SouthwestAir thanks for your excellent response time and assistance! All set :)",2023-10-17T19:19:00.000Z,Laulipop517,681456648,0,false,false,123,144
"@SouthwestAir Finally got through after 3 hours and all set. Thanks.",2024-04-17T19:10:00.000Z,librarymommy,681456649,0,true,false,151,125
"@SouthwestAir I did ....it's just been such a disheartening experience for me and my family...and a lot of taxi money wasted.",2024-03-17T19:02:00.000Z,ericcox122685,681456650,0,true,false,139,91
"@SouthwestAir can't wait! Thanks for the response!��_���",2023-11-17T18:58:00.000Z,ifucsam,681456651,0,true,false,193,120
"@SouthwestAir Got it covered. Thanks!",2024-06-17T18:57:00.000Z,GUbball05,681456652,0,true,false,277,131
"@SouthwestAir please help on hold forever to check in for flight",2024-03-17T18:56:00.000Z,nickcaps3,681456653,0,false,true,123,188
"@SouthwestAir my sister and her family had to drive 1200 miles because you did not accommodate a rebook in a timely manner! HORRIBLE",2023-10-17T18:54:00.000Z,DanaChristos,681456654,1,true,false,382,85
"@SouthwestAir can't believe how many paying customers you left high and dry with no reason for flight Cancelled Flightlations Monday out of BDL! Wow.",2023-10-17T18:52:00.000Z,DanaChristos,681456655,1,true,false,242,130
"@SouthwestAir thank you for your help resolving my problem Shannon ROCKS - even though Rhonda didn't !!",2024-05-17T18:49:00.000Z,MikiLuJames,681456656,0,true,false,395,187
"@SouthwestAir thanks!! We will see what happens!!",2023-12-17T18:48:00.000Z,mrc0421,681456657,0,false,true,10,27
".@SouthwestAir I appreciate that, and not to be rude, but it doesn't solve much. You should AT LEAST cover the cost of stolen goods.",2023-12-17T18:48:00.000Z,TStorm_Warning,681456658,0,false,true,7,164
"@SouthwestAir can u better define the ""plus one smaller type"" item on carry on requirements?.. small backpacks?",2024-04-17T18:42:00.000Z,skibowlruler,681456659,0,true,false,208,165
"@SouthwestAir you're 4/4 on blowing it with your customer service. Shotwest Airlines.",2023-11-17T18:40:00.000Z,braadwise,681456660,0,false,false,382,68
"@SouthwestAir Glad it was finally resolved too. Too bad I can't get a free voucher to go with mine so I can have a friend travel next time!",2024-04-17T18:38:00.000Z,life_as_lane,681456661,0,false,false,211,145
"@SouthwestAir she made it standby after her flight was Cancelled Flighted for no reason. Almost 4hrs Late Flight.  Conf#��FVF9YW  SWRR#��298033455",2024-04-17T18:38:00.000Z,PCDan76,681456662,0,false,true,109,2
"@SouthwestAir I'm Flight Booking Problems a flight to Vegas. Any good promo codes??",2024-05-17T18:36:00.000Z,feetsanity,681456663,0,false,true,136,235
"@SouthwestAir very frustrated with your customer service.Open seats on earlier flight, $154 to change. What a rip off!!",2024-03-17T18:36:00.000Z,b_jell27,681456664,0,true,false,126,149
"@SouthwestAir all good now. Going to make it to Boston on time. I'm actually on your wifi right now",2023-10-17T18:34:00.000Z,gmckevitt112,681456665,0,false,false,61,182
"@SouthwestAir  you are over 40, please start acting your age and stop with the short-shorts!",2024-04-17T18:28:00.000Z,tracylegel,681456666,0,true,false,101,20
"@SouthwestAir thanks for your assistance..you guys ROCK!!_���",2023-12-17T18:26:00.000Z,dominoeffect01,681456667,0,false,true,141,179
"@SouthwestAir no self help way to put in tsa pre check number for existing reservation. Very annoying. 800 is not reachable.",2024-04-17T18:25:00.000Z,tomhsu4,681456668,0,true,false,24,198
"@SouthwestAir Why won't you let me leave Newark!?",2024-04-17T18:20:00.000Z,Lionheart_Lisa,681456669,0,false,true,203,85
"@SouthwestAir Hey yea I got thru...everything is good now (well, in 7-10 days when the voucher goes through)  Appreciate it!",2024-04-17T18:19:00.000Z,BmoreSmurf,681456670,0,true,false,145,118
"@SouthwestAir I was in Nashville and I had to drive 3 and a half hours to Memphis, but I made it as the plane was loading!",2024-01-17T18:16:00.000Z,kevin_blank74,681456671,0,false,true,59,148
"@SouthwestAir According to TV passenger interviews, the landing was far from ""uneventful"" with heavy (panic) breaking to",2024-03-17T18:15:00.000Z,capejasuhoxa,681456672,0,false,true,115,98
"@SouthwestAir can you outline the policies for both scenarios?",2024-05-17T18:13:00.000Z,kd35ftw1,681456673,0,false,true,166,152
"@SouthwestAir who should I contact about a missing Rapid Rewards credit?",2024-06-17T18:12:00.000Z,suevannasing,681456674,0,false,true,90,106
"@SouthwestAir what are the chances you will be Cancelled Flighting all flights in and out of Nashville again?",2024-05-17T18:12:00.000Z,ZacDeFran,681456675,0,false,false,357,55
"@SouthwestAir @travelportland welcome to Portland. Sun, Mt hood and Southwest. http://t.co/y3SAHVX3Zk",2024-04-17T18:10:00.000Z,da_kr,681456676,0,false,true,189,51
"@SouthwestAir  why are you the only airlines to Cancelled Flight all flights into BNA? Been stranded in philly for 2 days. Hoping to get out in the AM",2024-05-17T18:02:00.000Z,JustJonnE,681456677,0,true,false,86,51
"@SouthwestAir not very helpful trying to get out of Nashville.Should waive change fee for 2/18.",2024-03-17T18:01:00.000Z,joycarmody,681456678,0,true,false,384,129
"@SouthwestAir still haven't been able to get through, thanks for responding",2024-01-17T17:57:00.000Z,benjikuriakose,681456679,0,false,true,186,165
"@SouthwestAir thanks, but they told him he couldn�۪t a few hours ago, then my plane left  after I tried to do it. Stuck waiting for hours now",2024-02-17T17:55:00.000Z,boudecia7,681456680,0,true,false,51,120
"@SouthwestAir has the winner for #DestinationDragons been announced yet? If not when will they be??",2024-03-17T17:51:00.000Z,geekstiel,681456681,0,true,false,151,184
"@SouthwestAir On my flight today from RSW to GRR I was able to snag a free SW Agent to check for me. It looks like we are (finally) all set.",2024-06-17T17:49:00.000Z,craigthall,681456682,0,false,true,123,229
"@SouthwestAir Yeah, we figured it out.  Thanks.",2023-12-17T17:48:00.000Z,DubCook,681456683,0,true,false,155,53
"@SouthwestAir thanks for the drink tickets hook up! Can't wait for my first international flight with you to NAS! #pumped",2023-11-17T17:44:00.000Z,TTpKP12,681456684,0,false,true,212,0
"@SouthwestAir took our carryon bag with essential attire for a life changing interview tomorrow &amp; it's not here; can we expect compensation?",2024-06-17T17:42:00.000Z,JacobNantz,681456685,0,false,true,117,64
"@SouthwestAir  I got rebooked for tomorrow",2024-01-17T17:40:00.000Z,_MulaZoe,681456686,0,true,false,363,180
"@SouthwestAir Hi! I just saw a Black History month commercial on TV &amp; Im excited! In support of this month,will you all grant me 1 free trip",2023-12-17T17:39:00.000Z,JavaySharane,681456687,0,true,false,350,125
"@SouthwestAir took our BOS to BWI plane for a flight to StL and promised a replacement  1.5 hours Late Flightr. Now 2.5 hours delayed. Not happy.",2024-06-17T17:37:00.000Z,NLPaquet,681456688,0,false,false,78,161
"@SouthwestAir though I work for another major airline,  I LOVE your Black history month commercial. I Thank you.",2023-10-17T17:34:00.000Z,1malindac,681456689,0,true,false,43,54
"@SouthwestAir No. We were in a large group. Majority of the 30+ bags were soaked.",2024-04-17T17:33:00.000Z,cassiegage,681456690,0,true,false,394,189
"@SouthwestAir Black History Commercial is really sweet. Well done.",2024-05-17T17:29:00.000Z,Capt_Smirk,681456691,0,true,false,352,31
"@SouthwestAir even with the 50$ voucher for picking up my bag",2024-01-17T17:28:00.000Z,Foxycleo13,681456692,0,true,false,113,152
"@SouthwestAir there... from my first interaction with your people this morning, after bad weather, sorry but I wont be flying with you again",2023-11-17T17:28:00.000Z,Foxycleo13,681456693,0,true,false,375,88
"@SouthwestAir yeah they told me it would be on the next flight. I drove down and it wasnt. I just drove down for a second time and they were",2023-10-17T17:26:00.000Z,Foxycleo13,681456694,0,true,false,372,33
"@SouthwestAir much respect!",2024-01-17T17:21:00.000Z,iBHoody,681456695,0,true,false,94,124
"@SouthwestAir it's not letting me DM you !!",2024-04-17T17:21:00.000Z,MikiLuJames,681456696,0,false,false,253,31
"@SouthwestAir @Imaginedragons when are we gonna know I have a math test tomoro and I can't concentrate_��__��_ #DestinationDragons",2024-05-17T17:18:00.000Z,sammi_jon3s,681456697,1,false,false,202,123
"@SouthwestAir Thank you!  #thankful #feelingtheluv",2024-03-17T17:18:00.000Z,DebMoshier,681456698,0,true,false,98,142
"@SouthwestAir Im just praying you get me home alive",2023-10-17T17:08:00.000Z,narrysslippers,681456699,0,false,true,325,29
"@SouthwestAir I hope you're happy! You have officially become the next @AmericanAir #ProfitBeforePeople IMO you will be bankrupt by 2020",2024-04-17T17:03:00.000Z,iGarryC,681456700,0,false,true,120,229
"@SouthwestAir what's up with these delays?! Throw some priority boarding my way &amp; I'll forgive you!! _�ԍ #southwest #southwestairlines",2024-05-17T16:46:00.000Z,AshleyMarie_TIU,681456701,0,false,false,17,207
"@SouthwestAir I got it added thank you! :)",2024-01-17T16:38:00.000Z,beccalauren2011,681456702,0,true,false,58,224
"@SouthwestAir Great, thank you. Best of luck dealing with this horrible winter.",2023-10-17T16:31:00.000Z,TJGoertz,681456703,0,true,false,349,15
"@SouthwestAir thank you :-)",2024-01-17T16:30:00.000Z,bobbyjsav,681456704,0,true,false,255,235
"@SouthwestAir needed my flight info so I can add my rapid rewards to my flight ... First time I have flown with SW - won't do it again #mad",2024-03-17T16:29:00.000Z,MikiLuJames,681456705,0,false,true,243,83
"@SouthwestAir I keep getting disconnected after choosing the option ""unused travel funds"" on your automated customer service line! SOS",2024-02-17T16:28:00.000Z,Frankie_Moulton,681456706,0,false,true,285,119
"@SouthwestAir Flight 3111 (N614SW) departs @MCO enroute to Indianapolis International Airport http://t.co/qefKFWZo7d",2023-10-17T16:20:00.000Z,DontenPhoto,681456707,0,false,true,113,168
"@SouthwestAir Being old I will miss my connection and can sleep at OAK or get a hotel on my own dime rubs me the wrong way. I wasn�۪t Late Flight.",2024-05-17T16:19:00.000Z,Rusty_Lewis,681456708,0,true,false,335,169
"@SouthwestAir Not your finest moment in Boston right now!",2024-03-17T16:09:00.000Z,TRomano22,681456709,0,true,false,392,176
"@SouthwestAir MY BAGS ARE. 1st woman said it would be there on the next flight... not there, so now Ive got nothing. Big wigs help me out",2024-01-17T16:03:00.000Z,Foxycleo13,681456710,0,true,false,18,12
"@SouthwestAir can I use points to book a rental car?",2023-12-17T15:57:00.000Z,JennOlsen7,681456711,0,true,false,93,201
"@SouthwestAir no, thanks. I think we have it straight!",2024-06-17T15:49:00.000Z,scottglass70,681456712,0,false,true,40,45
"@SouthwestAir Thanks for taking care of me Today!  Michele rocked the customer service! Gate 25 HOU",2023-12-17T15:49:00.000Z,jonshell,681456713,0,true,false,348,4
"@SouthwestAir paid for my own $200 rental car just to not go through this for the 3rd day  :(",2024-01-17T15:42:00.000Z,TravelWithSuze,681456714,0,true,false,248,221
"@SouthwestAir I did. Thank you.",2024-02-17T15:41:00.000Z,TaeMadden,681456715,0,true,false,7,4
"@SouthwestAir thanks! I expected a wait... Just not that long. :)",2024-04-17T15:41:00.000Z,JoyHaynes,681456716,0,false,true,8,18
"@SouthwestAir understand weather is an issue but on time Cancelled Flighted reinstated Cancelled Flighted with hardly any updates and doing nothing for me= :(",2024-06-17T15:40:00.000Z,TravelWithSuze,681456717,0,true,false,167,63
"Despite Mother Nature's best efforts, @SouthwestAir's good-humored folks got us home safely in an area heavily affected by winter storms.",2023-11-17T15:39:00.000Z,nmillerche,681456718,0,true,false,148,223
"@SouthwestAir sadly didn't get much help ... As a travel agent this is so disappointing to me.",2024-01-17T15:39:00.000Z,TravelWithSuze,681456719,0,true,false,53,132
"@SouthwestAir bos to msp, msp to aus, aus to bos. Site doesn't seem to display fields for the middle trip when I add the 3rd.",2024-01-17T15:38:00.000Z,ursonate,681456720,0,true,false,167,67
"@SouthwestAir me not to be able to rebook another flight. Drove to ATL to catch a flight.... Was charged $40 just to get the a group I had",2023-12-17T15:38:00.000Z,TravelWithSuze,681456721,0,true,false,89,236
"@SouthwestAir has the worst customer service on earth. Will never fly that airline again.",2024-05-17T15:38:00.000Z,lablakeh,681456722,0,true,false,10,213
"@SouthwestAir flight yesterday Cancelled Flighted. Got to airport 4am today for an on time flight w was delayed Cancelled Flighted than reinstated which caused",2023-12-17T15:37:00.000Z,TravelWithSuze,681456723,0,false,false,400,18
"@SouthwestAir Flight 4968 (N8325D) departs @MCO enroute to @NO_Airport http://t.co/fd4SnvKIeM",2023-12-17T15:36:00.000Z,DontenPhoto,681456724,0,true,false,121,111
"@SouthwestAir how are flights looking for tomorrow morning from #Nashville (BNA) to Fort Lauderdale (FLL) ?!",2023-11-17T15:35:00.000Z,jjenreich,681456725,0,true,false,208,109
"@SouthwestAir Awesome - thanks!",2024-02-17T15:34:00.000Z,MeredithAdams23,681456726,0,true,false,78,187
"@SouthwestAir @poisonpill76 im in same boat.. 8am flight to Jacksonville... Get me out of here!!",2023-10-17T15:31:00.000Z,bfree007,681456727,0,true,false,391,128
"@SouthwestAir I'm concerned that you will Cancelled Flight my flight out of BNA tomorrow am. Should I be?",2023-11-17T15:25:00.000Z,poisonpill76,681456728,0,true,false,180,180
"@SouthwestAir think flight 1945 from BNA to LAX will get off the ground tomorrow??? #please #snowbama",2023-12-17T15:24:00.000Z,mrc0421,681456729,0,false,true,125,137
"@SouthwestAir really appreciate the follow up, I always fly with y'all for a reason!",2024-03-17T15:23:00.000Z,floridacarolina,681456730,0,true,false,281,233
"@SouthwestAir All pieces were found and safely delivered to our home this afternoon.",2024-02-17T15:20:00.000Z,lucky_dawg7,681456731,0,true,false,109,131
"@SouthwestAir stop ur bs promos of ������anywhere starting at 79$ I click and everywhere I'd fly=130$ The only place thats 79$ is CLE #NoThanks",2023-10-17T15:12:00.000Z,pjta22one,681456732,0,true,false,284,223
"@SouthwestAir I have been in contact and know there are changes but it's a destination you should really evaluate! Thanks",2023-11-17T15:12:00.000Z,thnk2x,681456733,0,true,false,61,80
"@SouthwestAir I know one thing @Delta would NEVER treat their customers like this!!!!",2024-03-17T15:12:00.000Z,TinaIsBack,681456734,0,true,false,52,58
"@SouthwestAir why are yall trying to fly me to Chicago when I don't live there?! Send me home now!!!! Bullshit ass customer service",2023-12-17T15:10:00.000Z,TinaIsBack,681456735,2,false,true,280,190
"@SouthwestAir 4 flights Cancelled Flightled in one week?! Customer Service is _�թ_�թ_�թ_�թ",2024-05-17T15:09:00.000Z,TinaIsBack,681456736,1,false,false,182,146
"@SouthwestAir I have had 4 flights Cancelled Flightled through yall!!!! Im sick of it _���_���",2023-10-17T15:08:00.000Z,TinaIsBack,681456737,3,true,false,21,234
"@SouthwestAir very poor customer service thru out each of my cxl flights_��� I should've flew @Delta",2023-12-17T15:07:00.000Z,Mselite25,681456738,4,false,true,392,117
"@SouthwestAir what's yall corporate number bc yall are not trying to accommodate me at all!!!",2023-11-17T15:01:00.000Z,TinaIsBack,681456739,0,true,false,274,142
"@SouthwestAir El Paso deals....May��_��_��__���_�Ώ",2024-02-17T14:59:00.000Z,pet1713,681456740,0,true,false,306,232
"@SouthwestAir can't checkin online for 2:00 flight tmrw fr. Cancun. ""Undefined error"" &amp; 800# not working.Family of 4 don't want Cgroup! Help",2024-04-17T14:58:00.000Z,Laulipop517,681456741,0,true,false,155,112
"@SouthwestAir Does anyone ever answer your phone? #poor",2024-03-17T14:55:00.000Z,swood40,681456742,0,true,false,155,228
"@SouthwestAir we are 2 mins from departure of 4125 and no announced update nor an update to on time status. Everyone just standing. #comeon",2023-11-17T14:54:00.000Z,chi_ab,681456743,0,true,false,292,60
"@SouthwestAir can I get any kind of update on the delayed flight from Boston to Houston at 7:30? Really need to be back home tonight!",2024-06-17T14:52:00.000Z,Cody_Butler,681456744,0,true,false,19,35
"@SouthwestAir @Matt_e_Boss how long did you have to hold? We waited 35 minutes and gave up",2024-06-17T14:51:00.000Z,swood40,681456745,0,true,false,293,151
"@SouthwestAir I know it is hard to predict, but how are flights from Dallas to Nashville tomorrow AM?",2024-01-17T14:47:00.000Z,cjc925,681456746,0,true,false,224,232
"@SouthwestAir Any plans to make the southwest app for Android not crappy?",2024-04-17T14:46:00.000Z,ishboo3002,681456747,0,false,true,19,221
"@SouthwestAir Thanks. I'll keep checking. I'm trying to book our first Disney World vacation.",2024-05-17T14:44:00.000Z,andresjuarezlop,681456748,0,false,false,35,0
"@SouthwestAir thanks for taking such good care of my luggage... http://t.co/PIvxean3jY",2024-03-17T14:38:00.000Z,DecembriaDawn,681456749,0,true,false,29,149
"@SouthwestAir yeah, all 4 are rebooked for tomorrow AM. Hoping the 3rd time is a charm for no Cancelled Flightled flights!",2024-06-17T14:36:00.000Z,kyddsr,681456750,0,false,false,360,85
"@SouthwestAir Thank you. I know ya'll can't control the weather. I appreciate ya'll working to get my flight rebooked the last two days.",2023-12-17T14:34:00.000Z,GTCrudeOil,681456751,0,false,false,375,77
"@SouthwestAir iiiii need help with my flight schedule!!! haha",2023-11-17T14:33:00.000Z,ms__amandaaa,681456752,0,true,false,141,214
"@SouthwestAir can you make a premium wifi that I can pay $30 for that is decent? #slow-fi",2024-05-17T14:32:00.000Z,BenWGarton,681456753,0,true,false,370,117
"@SouthwestAir About time...and just in time for my next flight Thursday.",2024-03-17T14:29:00.000Z,SimonOh,681456754,0,true,false,232,210
"@SouthwestAir extremely #disappointed with poor the customer service provided after Cancelled Flighting my flight today! #unprofessional",2023-12-17T14:29:00.000Z,sjcourson,681456755,0,true,false,329,137
"@SouthwestAir I was helped by a nice lady at PHX checkin. I spent 4 hours on hold in 24 hours, so might want to look at efficiency there.",2024-03-17T14:27:00.000Z,life_as_lane,681456756,0,true,false,188,142
"@SouthwestAir I told myself last time I would never fly you again. I really messed up today. Thanks flight 1802. Worst airline ever",2023-12-17T14:27:00.000Z,gmckevitt112,681456757,0,true,false,216,196
"@SouthwestAir done messed up now!!! I have planned a trip to #CostaRica for pennies!!! #VacaTime ������_�ռ",2024-04-17T14:24:00.000Z,justjananicole,681456758,0,false,false,87,173
"@SouthwestAir not as sorry as I was when I sat on a plane for 3 hours waiting for the engine to be fixed and THEN got my luggage lost, but k",2024-06-17T14:23:00.000Z,HannaPioske,681456759,0,true,false,64,37
"@SouthwestAir On flight 771 tomorrow (Wed 2/18) DEN-BNA. Will we be delayed or Cancelled Flightled?",2024-05-17T14:22:00.000Z,brentreichert,681456760,0,true,false,363,213
"@SouthwestAir I did but it only shows one flight one way. When I try to go to the home page and book roundtrip there's nothing available :(",2024-03-17T14:21:00.000Z,Tinygami,681456761,0,false,true,141,204
"@SouthwestAir we're flying out tomorrow! PLEASE DONT Cancelled Flight!! Lol _��ω�����",2023-10-17T14:21:00.000Z,babyluv590,681456762,0,true,false,269,111
"@SouthwestAir No worries at all!!! I would rather be safe on the ground than take any chances. Yes! Tomorrow AM if BNA reopens ������",2023-12-17T14:18:00.000Z,Its_Afton,681456763,0,false,true,9,92
"@SouthwestAir I do need help Cancelled Flighting my flight back. Your calls times are ridiculous.",2024-03-17T14:15:00.000Z,melilam,681456764,0,false,true,59,227
"@southwestair #fattuesday Great job celebrating #mardigras today at Atlanta Airport. Another reason I'm nuts for you! http://t.co/8WBzOrRn3C",2023-10-17T14:04:00.000Z,climbforee,681456765,0,false,true,385,86
"@SouthwestAir your customer service is terrible, you're terrible, thought you should know.",2024-06-17T14:04:00.000Z,HannaPioske,681456766,0,true,false,357,89
"@SouthwestAir when will the winners of #DestinationDragons be announced?",2024-03-17T14:03:00.000Z,livvyports16,681456767,1,false,true,262,54
"@SouthwestAir Awwweesssooomee!",2024-02-17T14:00:00.000Z,DascenzoFan,681456768,0,true,false,107,236
"@SouthwestAir my pts expired. I made a prchase @ an online retailer to b told by SW that those won't show for 6-8 wks so too L8 2 keepmy pts",2024-06-17T14:00:00.000Z,DebMoshier,681456769,0,true,false,400,66
"@SouthwestAir You guys must have been swamped, even took our corporate travel a long time to get in, but everything worked out in the end.",2023-12-17T13:56:00.000Z,nujoud,681456770,0,true,false,317,64
"@southwestair TREMENDOUS job. Atlanta Airport saw SW celebrate Mardi Gras. Another reason I'm nuts for you guys! http://t.co/8WBzOrRn3C",2023-10-17T13:53:00.000Z,climbforee,681456771,0,true,false,287,58
"@SouthwestAir You officially have the worst customer service of any airline I've ever dealt with. #southwestairlines #poor",2023-12-17T13:49:00.000Z,swood40,681456772,0,true,false,215,124
"@SouthwestAir think you need to follow me for a DM",2023-12-17T13:49:00.000Z,Owen091612,681456773,0,true,false,73,55
"@SouthwestAir Fastest response all day. Hour on the phone: never got off hold. Hour in line: never got to the Flight Booking Problems desk.",2024-03-17T13:48:00.000Z,Faultie,681456774,0,false,true,389,44
"@SouthwestAir had to rebook through Atlanta &amp; now drive to #Nashville. Had to pay ridiculous price difference. Bad weather good for business",2023-12-17T13:48:00.000Z,Owen091612,681456775,0,true,false,337,212
"@SouthwestAir When do you all expect to open the reservation through November?",2024-01-17T13:47:00.000Z,andresjuarezlop,681456776,0,false,false,275,120
"@SouthwestAir Amazing customer service as well. Will definitely fly with you guys again if my instrument is involved. #10/10",2023-12-17T13:43:00.000Z,EAdamshick,681456777,0,true,false,237,79
"@SouthwestAir When are you going to be flying in and out of Nashville? The Deicer is in. Are you short on planes and is it tomorrow morning?",2023-12-17T13:43:00.000Z,scatignani,681456778,0,true,false,383,201
"@SouthwestAir your social media team just said ""sorry"". Thankfully submitting a complaint got resolution from an amazing rep who called.",2024-05-17T13:41:00.000Z,gitmo234,681456779,0,true,false,133,147
"@SouthwestAir I'm scheduled to come back tomorrow, finally but I don't know SWA hasn't flown out of @Fly_Nashville yet but @Delta has",2023-10-17T13:40:00.000Z,scatignani,681456780,0,true,false,334,21
"@SouthwestAir flight 1613 Cancelled Flightled??? My wife is stuck in Phoenix on the way from slc to san $2Thanks a lot southwest!",2024-06-17T13:40:00.000Z,PCDan76,681456781,0,true,false,370,146
"@SouthwestAir I never got a Cancelled Flightlation text from this morning either #bushleague or a number to call #weakservice",2023-11-17T13:39:00.000Z,scatignani,681456782,0,true,false,163,237
"@SouthwestAir knows whats up! That #BlackHistoryMonth commercial. Just another thing to add to reasons why I fly with #SouthWestAirlines",2023-11-17T13:38:00.000Z,Mak3my_Dae,681456783,0,true,false,325,42
"@SouthwestAir too Late Flight now",2024-01-17T13:37:00.000Z,savitz,681456784,0,true,false,102,216
"@SouthwestAir can u get me on flt #3768 instead of #2522 rt now",2023-10-17T13:34:00.000Z,atxgirlmali,681456785,0,true,false,23,77
"@SouthwestAir no but seriously wtf? #nochill http://t.co/esd3XD5V1r",2024-01-17T13:23:00.000Z,BenSnider12,681456786,0,true,false,381,190
"@SouthwestAir Yes but they couldn't explain the 2 hour and 45 minute hold time.",2024-02-17T13:22:00.000Z,MaryPietrzyk,681456787,0,true,false,73,89
"@SouthwestAir MCO-&gt;DCA flight almost full of people screwed by the MSY-DCA Cancelled Flightation. @united and @USAirways didn't Cancelled Flight. SWA=mistake.",2024-05-17T13:12:00.000Z,Faultie,681456788,0,false,false,346,139
"@SouthwestAir can i take my electric skateboard on a domestic flight? if so, do same policies listed on your site for regular boards apply?",2024-06-17T13:11:00.000Z,kd35ftw1,681456789,0,true,false,11,209
"@SouthwestAir what is DM?",2024-06-17T13:02:00.000Z,JennOlsen7,681456790,0,true,false,77,154
"@SouthwestAir your employees were great!",2023-11-17T13:02:00.000Z,annapolitx,681456791,0,true,false,207,154
